id_mesure,id_capteur,date_heure_mesure,valeur_mesuree,unite_mesure,qualite
5915,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-10 20:27:25,582.61,kWh,
5916,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-10 20:57:25,1297.33,kWh,
5917,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-10 21:27:25,418.63,kWh,
5918,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-10 21:57:25,1311.77,kWh,
5919,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-10 22:27:25,815.91,kWh,
5920,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-10 22:57:25,835.92,kWh,
5921,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-10 23:27:25,1418.12,kWh,
5922,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-10 23:57:25,174.09,kWh,
5923,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 00:27:25,1475.79,kWh,
5924,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 00:57:25,1171.85,kWh,
5925,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 01:27:25,498.85,kWh,
5926,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 01:57:25,303.76,kWh,
5927,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 02:27:25,1342.39,kWh,
5928,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 02:57:25,1225.5,kWh,
5929,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 03:27:25,619.28,kWh,
5930,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 03:57:25,1289.41,kWh,
5931,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 04:27:25,947.05,kWh,
5932,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 04:57:25,731.3,kWh,
5933,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 05:27:25,1181.68,kWh,
5934,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 05:57:25,1171.13,kWh,
5935,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 06:27:25,206.64,kWh,
5936,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 06:57:25,916.37,kWh,
5937,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 07:27:25,1020.45,kWh,
5938,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 07:57:25,1093.62,kWh,
5939,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 08:27:25,391.5,kWh,
5940,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 08:57:25,527.7,kWh,
5941,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 09:27:25,1268.32,kWh,
5942,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 09:57:25,1208.1,kWh,
5943,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 10:27:25,490.19,kWh,
5944,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 10:57:25,300.88,kWh,
5945,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 11:27:25,1384.49,kWh,
5946,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 11:57:25,796.96,kWh,
5947,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 12:27:25,1028.67,kWh,
5948,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 12:57:25,1052.49,kWh,
5949,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 13:27:25,1370.95,kWh,
5950,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 13:57:25,1433.45,kWh,
5951,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 14:27:25,726.05,kWh,
5952,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 14:57:25,776.6,kWh,
5953,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 15:27:25,1050.25,kWh,
5954,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 15:57:25,1079.42,kWh,
5955,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 16:27:25,455.29,kWh,
5956,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 16:57:25,267.2,kWh,
5957,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 17:27:25,184.26,kWh,
5958,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 17:57:25,216.05,kWh,
5959,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 18:27:25,1161.69,kWh,
5960,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 18:57:25,1348.71,kWh,
5961,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 19:27:25,311.78,kWh,
5962,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 19:57:25,478.09,kWh,
5963,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 20:27:25,815.2,kWh,
5964,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 20:57:25,1345.61,kWh,
5965,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 21:27:25,506.35,kWh,
5966,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 21:57:25,293.79,kWh,
5967,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 22:27:25,888.81,kWh,
5968,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 22:57:25,962.73,kWh,
5969,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 23:27:25,176.97,kWh,
5970,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-11 23:57:25,161.2,kWh,
5971,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 00:27:25,1346.9,kWh,
5972,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 00:57:25,412.78,kWh,
5973,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 01:27:25,901.71,kWh,
5974,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 01:57:25,148.49,kWh,
5975,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 02:27:25,1449.87,kWh,
5976,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 02:57:25,223.85,kWh,
5977,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 03:27:25,856.96,kWh,
5978,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 03:57:25,837.79,kWh,
5979,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 04:27:25,487.23,kWh,
5980,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 04:57:25,1397.13,kWh,
5981,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 05:27:25,246.16,kWh,
5982,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 05:57:25,393.3,kWh,
5983,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 06:27:25,324.58,kWh,
5984,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 06:57:25,1237.28,kWh,
5985,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 07:27:25,711.0,kWh,
5986,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 07:57:25,923.23,kWh,
5987,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 08:27:25,894.25,kWh,
5988,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 08:57:25,1044.87,kWh,
5989,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 09:27:25,149.04,kWh,
5990,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 09:57:25,944.15,kWh,
5991,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 10:27:25,210.53,kWh,
5992,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 10:57:25,729.01,kWh,
5993,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 11:27:25,1230.39,kWh,
5994,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 11:57:25,1184.1,kWh,
5995,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 12:27:25,706.29,kWh,
5996,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 12:57:25,588.96,kWh,
5997,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 13:27:25,257.62,kWh,
5998,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 13:57:25,1103.75,kWh,
5999,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 14:27:25,640.06,kWh,
6000,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 14:57:25,854.1,kWh,
6001,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 15:27:25,101.13,kWh,
6002,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 15:57:25,946.15,kWh,
6003,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 16:27:25,481.13,kWh,
6004,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 16:57:25,1249.82,kWh,
6005,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 17:27:25,1356.64,kWh,
6006,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 17:57:25,1446.48,kWh,
6007,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 18:27:25,775.43,kWh,
6008,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 18:57:25,830.45,kWh,
6009,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 19:27:25,1010.53,kWh,
6010,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 19:57:25,463.28,kWh,
6011,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 20:27:25,728.31,kWh,
6012,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 20:57:25,1445.94,kWh,
6013,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 21:27:25,1114.72,kWh,
6014,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 21:57:25,1256.66,kWh,
6015,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 22:27:25,447.45,kWh,
6016,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 22:57:25,674.18,kWh,
6017,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 23:27:25,1377.42,kWh,
6018,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-12 23:57:25,1424.24,kWh,
6019,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 00:27:25,350.22,kWh,
6020,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 00:57:25,876.28,kWh,
6021,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 01:27:25,323.07,kWh,
6022,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 01:57:25,271.48,kWh,
6023,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 02:27:25,182.8,kWh,
6024,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 02:57:25,1209.03,kWh,
6025,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 03:27:25,1272.25,kWh,
6026,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 03:57:25,632.1,kWh,
6027,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 04:27:25,1026.27,kWh,
6028,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 04:57:25,1092.1,kWh,
6029,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 05:27:25,318.63,kWh,
6030,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 05:57:25,415.55,kWh,
6031,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 06:27:25,292.55,kWh,
6032,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 06:57:25,710.93,kWh,
6033,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 07:27:25,724.74,kWh,
6034,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 07:57:25,374.47,kWh,
6035,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 08:27:25,731.64,kWh,
6036,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 08:57:25,884.59,kWh,
6037,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 09:27:25,1148.68,kWh,
6038,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 09:57:25,1005.76,kWh,
6039,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 10:27:25,477.37,kWh,
6040,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 10:57:25,1195.03,kWh,
6041,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 11:27:25,1069.7,kWh,
6042,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 11:57:25,394.45,kWh,
6043,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 12:27:25,1305.58,kWh,
6044,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 12:57:25,1145.06,kWh,
6045,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 13:27:25,640.75,kWh,
6046,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 13:57:25,101.38,kWh,
6047,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 14:27:25,1022.6,kWh,
6048,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 14:57:25,324.91,kWh,
6049,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 15:27:25,1216.56,kWh,
6050,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 15:57:25,1301.04,kWh,
6051,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 16:27:25,383.27,kWh,
6052,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 16:57:25,1117.15,kWh,
6053,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 17:27:25,1464.86,kWh,
6054,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 17:57:25,1082.98,kWh,
6055,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 18:27:25,1253.26,kWh,
6056,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 18:57:25,246.35,kWh,
6057,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 19:27:25,393.52,kWh,
6058,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 19:57:25,1385.22,kWh,
6059,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 20:27:25,490.0,kWh,
6060,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 20:57:25,323.26,kWh,
6061,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 21:27:25,1428.51,kWh,
6062,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 21:57:25,684.64,kWh,
6063,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 22:27:25,146.11,kWh,
6064,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 22:57:25,947.97,kWh,
6065,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 23:27:25,808.24,kWh,
6066,3d6331dd-f316-4676-b25b-fb916c2568f5,2025-12-13 23:57:25,497.41,kWh,
6067,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-06 23:57:25,207.0,véhicules/h,
6068,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 00:27:25,368.0,véhicules/h,
6069,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 00:57:25,213.0,véhicules/h,
6070,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 01:27:25,235.0,véhicules/h,
6071,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 01:57:25,182.0,véhicules/h,
6072,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 02:27:25,371.0,véhicules/h,
6073,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 02:57:25,454.0,véhicules/h,
6074,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 03:27:25,158.0,véhicules/h,
6075,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 03:57:25,254.0,véhicules/h,
6076,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 04:27:25,430.0,véhicules/h,
6077,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 04:57:25,187.0,véhicules/h,
6078,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 05:27:25,378.0,véhicules/h,
6079,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 05:57:25,415.0,véhicules/h,
6080,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 06:27:25,256.0,véhicules/h,
6081,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 06:57:25,489.0,véhicules/h,
6082,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 07:27:25,223.0,véhicules/h,
6083,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 07:57:25,373.0,véhicules/h,
6084,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 08:27:25,451.0,véhicules/h,
6085,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 08:57:25,270.0,véhicules/h,
6086,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 09:27:25,121.0,véhicules/h,
6087,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 09:57:25,225.0,véhicules/h,
6088,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 10:27:25,96.0,véhicules/h,
6089,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 10:57:25,149.0,véhicules/h,
6090,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 11:27:25,272.0,véhicules/h,
6091,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 11:57:25,498.0,véhicules/h,
6092,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 12:27:25,371.0,véhicules/h,
6093,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 12:57:25,354.0,véhicules/h,
6094,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 13:27:25,458.0,véhicules/h,
6095,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 13:57:25,111.0,véhicules/h,
6096,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 14:27:25,276.0,véhicules/h,
6097,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 14:57:25,196.0,véhicules/h,
6098,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 15:27:25,407.0,véhicules/h,
6099,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 15:57:25,245.0,véhicules/h,
6100,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 16:27:25,407.0,véhicules/h,
6101,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 16:57:25,223.0,véhicules/h,
6102,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 17:27:25,414.0,véhicules/h,
6103,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 17:57:25,251.0,véhicules/h,
6104,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 18:27:25,428.0,véhicules/h,
6105,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 18:57:25,262.0,véhicules/h,
6106,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 19:27:25,161.0,véhicules/h,
6107,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 19:57:25,430.0,véhicules/h,
6108,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 20:27:25,264.0,véhicules/h,
6109,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 20:57:25,244.0,véhicules/h,
6110,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 21:27:25,117.0,véhicules/h,
6111,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 21:57:25,448.0,véhicules/h,
6112,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 22:27:25,399.0,véhicules/h,
6113,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 22:57:25,367.0,véhicules/h,
6114,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 23:27:25,262.0,véhicules/h,
6115,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-07 23:57:25,76.0,véhicules/h,
6116,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 00:27:25,376.0,véhicules/h,
6117,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 00:57:25,497.0,véhicules/h,
6118,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 01:27:25,404.0,véhicules/h,
6119,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 01:57:25,350.0,véhicules/h,
6120,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 02:27:25,187.0,véhicules/h,
6121,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 02:57:25,475.0,véhicules/h,
6122,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 03:27:25,201.0,véhicules/h,
6123,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 03:57:25,249.0,véhicules/h,
6124,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 04:27:25,439.0,véhicules/h,
6125,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 04:57:25,174.0,véhicules/h,
6126,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 05:27:25,141.0,véhicules/h,
6127,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 05:57:25,408.0,véhicules/h,
6128,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 06:27:25,186.0,véhicules/h,
6129,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 06:57:25,142.0,véhicules/h,
6130,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 07:27:25,490.0,véhicules/h,
6131,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 07:57:25,426.0,véhicules/h,
6132,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 08:27:25,336.0,véhicules/h,
6133,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 08:57:25,54.0,véhicules/h,
6134,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 09:27:25,464.0,véhicules/h,
6135,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 09:57:25,300.0,véhicules/h,
6136,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 10:27:25,324.0,véhicules/h,
6137,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 10:57:25,333.0,véhicules/h,
6138,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 11:27:25,131.0,véhicules/h,
6139,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 11:57:25,170.0,véhicules/h,
6140,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 12:27:25,274.0,véhicules/h,
6141,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 12:57:25,268.0,véhicules/h,
6142,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 13:27:25,429.0,véhicules/h,
6143,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 13:57:25,51.0,véhicules/h,
6144,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 14:27:25,212.0,véhicules/h,
6145,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 14:57:25,462.0,véhicules/h,
6146,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 15:27:25,170.0,véhicules/h,
6147,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 15:57:25,268.0,véhicules/h,
6148,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 16:27:25,316.0,véhicules/h,
6149,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 16:57:25,263.0,véhicules/h,
6150,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 17:27:25,154.0,véhicules/h,
6151,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 17:57:25,487.0,véhicules/h,
6152,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 18:27:25,351.0,véhicules/h,
6153,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 18:57:25,209.0,véhicules/h,
6154,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 19:27:25,348.0,véhicules/h,
6155,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 19:57:25,367.0,véhicules/h,
6156,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 20:27:25,101.0,véhicules/h,
6157,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 20:57:25,283.0,véhicules/h,
6158,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 21:27:25,464.0,véhicules/h,
6159,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 21:57:25,385.0,véhicules/h,
6160,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 22:27:25,201.0,véhicules/h,
6161,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 22:57:25,53.0,véhicules/h,
6162,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 23:27:25,483.0,véhicules/h,
6163,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-08 23:57:25,291.0,véhicules/h,
6164,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-09 00:27:25,365.0,véhicules/h,
6165,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-09 00:57:25,464.0,véhicules/h,
6166,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-09 01:27:25,431.0,véhicules/h,
6167,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-09 01:57:25,495.0,véhicules/h,
6168,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-09 02:27:25,62.0,véhicules/h,
6169,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-09 02:57:25,241.0,véhicules/h,
6170,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-09 03:27:25,433.0,véhicules/h,
6171,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-09 03:57:25,337.0,véhicules/h,
6172,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-09 04:27:25,383.0,véhicules/h,
6173,271f4a18-8c5a-43bb-a85a-a12d0f2743aa,2025-12-09 04:57:25,139.0,véhicules/h,
